config_pesos,artigo_id,estrato,tarefa,item_id,item_label,score_item,na,titulo,ano,venue,doi
nucleares,ID_16,FER,FER,MET,Metricas e Incerteza,0.0,0,Comparative Analysis of CNN and SVM Models for Facial Emotion Recognition,2024,"International Conference on Electronics, Computing, Communication and Control Technology",10.1109/ICECCC61767.2024.10593953
nucleares,ID_16,FER,FER,MOD,"Modelo, Hiperparametros e Treino",50.0,0,Comparative Analysis of CNN and SVM Models for Facial Emotion Recognition,2024,"International Conference on Electronics, Computing, Communication and Control Technology",10.1109/ICECCC61767.2024.10593953
nucleares,ID_16,FER,FER,PRE,Pre-processamento e Caracteristicas,50.0,0,Comparative Analysis of CNN and SVM Models for Facial Emotion Recognition,2024,"International Conference on Electronics, Computing, Communication and Control Technology",10.1109/ICECCC61767.2024.10593953
nucleares,ID_16,FER,FER,PRT,Particionamento e Validacao,0.0,0,Comparative Analysis of CNN and SVM Models for Facial Emotion Recognition,2024,"International Conference on Electronics, Computing, Communication and Control Technology",10.1109/ICECCC61767.2024.10593953
nucleares,ID_16,FER,FER,REP,Reprodutibilidade e Artefatos,0.0,0,Comparative Analysis of CNN and SVM Models for Facial Emotion Recognition,2024,"International Conference on Electronics, Computing, Communication and Control Technology",10.1109/ICECCC61767.2024.10593953
nucleares,ID_16,FER,FER,ROB,Robustez e Sensibilidade,0.0,0,Comparative Analysis of CNN and SVM Models for Facial Emotion Recognition,2024,"International Conference on Electronics, Computing, Communication and Control Technology",10.1109/ICECCC61767.2024.10593953
nucleares,ID_16,FER,FER,ROT,Anotacao e Qualidade do Rotulo,0.0,0,Comparative Analysis of CNN and SVM Models for Facial Emotion Recognition,2024,"International Conference on Electronics, Computing, Communication and Control Technology",10.1109/ICECCC61767.2024.10593953
nucleares,ID_16,FER,FER,SIN,Sincronizacao Multimodal,,1,Comparative Analysis of CNN and SVM Models for Facial Emotion Recognition,2024,"International Conference on Electronics, Computing, Communication and Control Technology",10.1109/ICECCC61767.2024.10593953
nucleares,ID_16,FER,FER,SUB,Subgrupos e Equidade,50.0,0,Comparative Analysis of CNN and SVM Models for Facial Emotion Recognition,2024,"International Conference on Electronics, Computing, Communication and Control Technology",10.1109/ICECCC61767.2024.10593953
nucleares,ID_16,FER,FER,VZ,Prevencao de Vazamento,0.0,0,Comparative Analysis of CNN and SVM Models for Facial Emotion Recognition,2024,"International Conference on Electronics, Computing, Communication and Control Technology",10.1109/ICECCC61767.2024.10593953
nucleares,ID_17,FER,FER,CAL,Calibracao,0.0,0,Cross-Database Facial Expression Recognition using CNN with Attention Mechanism,2023,IEEE ICCCNT 2023,10.1109/ICCCNT56998.2023.10308238
nucleares,ID_17,FER,FER,CST,Custo e Latencia,100.0,0,Cross-Database Facial Expression Recognition using CNN with Attention Mechanism,2023,IEEE ICCCNT 2023,10.1109/ICCCNT56998.2023.10308238
nucleares,ID_17,FER,FER,DAD,Dados e Demografia,50.0,0,Cross-Database Facial Expression Recognition using CNN with Attention Mechanism,2023,IEEE ICCCNT 2023,10.1109/ICCCNT56998.2023.10308238
nucleares,ID_17,FER,FER,ESC,Escopo e Construto,50.0,0,Cross-Database Facial Expression Recognition using CNN with Attention Mechanism,2023,IEEE ICCCNT 2023,10.1109/ICCCNT56998.2023.10308238
nucleares,ID_17,FER,FER,ETH,"Etica, Privacidade e Uso Responsavel",0.0,0,Cross-Database Facial Expression Recognition using CNN with Attention Mechanism,2023,IEEE ICCCNT 2023,10.1109/ICCCNT56998.2023.10308238
nucleares,ID_17,FER,FER,EXT,Testes entre Bases,100.0,0,Cross-Database Facial Expression Recognition using CNN with Attention Mechanism,2023,IEEE ICCCNT 2023,10.1109/ICCCNT56998.2023.10308238
nucleares,ID_17,FER,FER,MET,Metricas e Incerteza,0.0,0,Cross-Database Facial Expression Recognition using CNN with Attention Mechanism,2023,IEEE ICCCNT 2023,10.1109/ICCCNT56998.2023.10308238
nucleares,ID_17,FER,FER,MOD,"Modelo, Hiperparametros e Treino",50.0,0,Cross-Database Facial Expression Recognition using CNN with Attention Mechanism,2023,IEEE ICCCNT 2023,10.1109/ICCCNT56998.2023.10308238
nucleares,ID_17,FER,FER,PRE,Pre-processamento e Caracteristicas,50.0,0,Cross-Database Facial Expression Recognition using CNN with Attention Mechanism,2023,IEEE ICCCNT 2023,10.1109/ICCCNT56998.2023.10308238
nucleares,ID_17,FER,FER,PRT,Particionamento e Validacao,50.0,0,Cross-Database Facial Expression Recognition using CNN with Attention Mechanism,2023,IEEE ICCCNT 2023,10.1109/ICCCNT56998.2023.10308238
nucleares,ID_17,FER,FER,REP,Reprodutibilidade e Artefatos,0.0,0,Cross-Database Facial Expression Recognition using CNN with Attention Mechanism,2023,IEEE ICCCNT 2023,10.1109/ICCCNT56998.2023.10308238
nucleares,ID_17,FER,FER,ROB,Robustez e Sensibilidade,100.0,0,Cross-Database Facial Expression Recognition using CNN with Attention Mechanism,2023,IEEE ICCCNT 2023,10.1109/ICCCNT56998.2023.10308238
nucleares,ID_17,FER,FER,ROT,Anotacao e Qualidade do Rotulo,50.0,0,Cross-Database Facial Expression Recognition using CNN with Attention Mechanism,2023,IEEE ICCCNT 2023,10.1109/ICCCNT56998.2023.10308238
nucleares,ID_17,FER,FER,SIN,Sincronizacao Multimodal,,1,Cross-Database Facial Expression Recognition using CNN with Attention Mechanism,2023,IEEE ICCCNT 2023,10.1109/ICCCNT56998.2023.10308238
nucleares,ID_17,FER,FER,SUB,Subgrupos e Equidade,0.0,0,Cross-Database Facial Expression Recognition using CNN with Attention Mechanism,2023,IEEE ICCCNT 2023,10.1109/ICCCNT56998.2023.10308238
nucleares,ID_17,FER,FER,VZ,Prevencao de Vazamento,0.0,0,Cross-Database Facial Expression Recognition using CNN with Attention Mechanism,2023,IEEE ICCCNT 2023,10.1109/ICCCNT56998.2023.10308238
nucleares,ID_18,FER,FER,CAL,Calibracao,0.0,0,Deep Learning for Facial Expression Recognition using EfficientNetB0,2023,Global Conference on Information Technologies and Communications,10.1109/GCITC60406.2023.10426615
nucleares,ID_18,FER,FER,CST,Custo e Latencia,50.0,0,Deep Learning for Facial Expression Recognition using EfficientNetB0,2023,Global Conference on Information Technologies and Communications,10.1109/GCITC60406.2023.10426615
nucleares,ID_18,FER,FER,DAD,Dados e Demografia,50.0,0,Deep Learning for Facial Expression Recognition using EfficientNetB0,2023,Global Conference on Information Technologies and Communications,10.1109/GCITC60406.2023.10426615
nucleares,ID_18,FER,FER,ESC,Escopo e Construto,50.0,0,Deep Learning for Facial Expression Recognition using EfficientNetB0,2023,Global Conference on Information Technologies and Communications,10.1109/GCITC60406.2023.10426615
nucleares,ID_18,FER,FER,ETH,"Etica, Privacidade e Uso Responsavel",0.0,0,Deep Learning for Facial Expression Recognition using EfficientNetB0,2023,Global Conference on Information Technologies and Communications,10.1109/GCITC60406.2023.10426615
nucleares,ID_18,FER,FER,EXT,Testes entre Bases,0.0,0,Deep Learning for Facial Expression Recognition using EfficientNetB0,2023,Global Conference on Information Technologies and Communications,10.1109/GCITC60406.2023.10426615
nucleares,ID_18,FER,FER,MET,Metricas e Incerteza,0.0,0,Deep Learning for Facial Expression Recognition using EfficientNetB0,2023,Global Conference on Information Technologies and Communications,10.1109/GCITC60406.2023.10426615
nucleares,ID_18,FER,FER,MOD,"Modelo, Hiperparametros e Treino",50.0,0,Deep Learning for Facial Expression Recognition using EfficientNetB0,2023,Global Conference on Information Technologies and Communications,10.1109/GCITC60406.2023.10426615
nucleares,ID_18,FER,FER,PRE,Pre-processamento e Caracteristicas,50.0,0,Deep Learning for Facial Expression Recognition using EfficientNetB0,2023,Global Conference on Information Technologies and Communications,10.1109/GCITC60406.2023.10426615
nucleares,ID_18,FER,FER,PRT,Particionamento e Validacao,0.0,0,Deep Learning for Facial Expression Recognition using EfficientNetB0,2023,Global Conference on Information Technologies and Communications,10.1109/GCITC60406.2023.10426615
nucleares,ID_18,FER,FER,REP,Reprodutibilidade e Artefatos,0.0,0,Deep Learning for Facial Expression Recognition using EfficientNetB0,2023,Global Conference on Information Technologies and Communications,10.1109/GCITC60406.2023.10426615
nucleares,ID_18,FER,FER,ROB,Robustez e Sensibilidade,0.0,0,Deep Learning for Facial Expression Recognition using EfficientNetB0,2023,Global Conference on Information Technologies and Communications,10.1109/GCITC60406.2023.10426615
nucleares,ID_18,FER,FER,ROT,Anotacao e Qualidade do Rotulo,50.0,0,Deep Learning for Facial Expression Recognition using EfficientNetB0,2023,Global Conference on Information Technologies and Communications,10.1109/GCITC60406.2023.10426615
nucleares,ID_18,FER,FER,SIN,Sincronizacao Multimodal,,1,Deep Learning for Facial Expression Recognition using EfficientNetB0,2023,Global Conference on Information Technologies and Communications,10.1109/GCITC60406.2023.10426615
nucleares,ID_18,FER,FER,SUB,Subgrupos e Equidade,0.0,0,Deep Learning for Facial Expression Recognition using EfficientNetB0,2023,Global Conference on Information Technologies and Communications,10.1109/GCITC60406.2023.10426615
nucleares,ID_18,FER,FER,VZ,Prevencao de Vazamento,0.0,0,Deep Learning for Facial Expression Recognition using EfficientNetB0,2023,Global Conference on Information Technologies and Communications,10.1109/GCITC60406.2023.10426615
nucleares,ID_25,FER,FER,CAL,Calibracao,0.0,0,Facial Expression Recognition with Transfer Learning: A Deep Dive,2024,IEEE TQCEBT 2024,10.1109/TQCEBT59414.2024.10545031
nucleares,ID_25,FER,FER,CST,Custo e Latencia,50.0,0,Facial Expression Recognition with Transfer Learning: A Deep Dive,2024,IEEE TQCEBT 2024,10.1109/TQCEBT59414.2024.10545031
nucleares,ID_25,FER,FER,DAD,Dados e Demografia,50.0,0,Facial Expression Recognition with Transfer Learning: A Deep Dive,2024,IEEE TQCEBT 2024,10.1109/TQCEBT59414.2024.10545031
nucleares,ID_25,FER,FER,ESC,Escopo e Construto,50.0,0,Facial Expression Recognition with Transfer Learning: A Deep Dive,2024,IEEE TQCEBT 2024,10.1109/TQCEBT59414.2024.10545031
nucleares,ID_25,FER,FER,ETH,"Etica, Privacidade e Uso Responsavel",0.0,0,Facial Expression Recognition with Transfer Learning: A Deep Dive,2024,IEEE TQCEBT 2024,10.1109/TQCEBT59414.2024.10545031
nucleares,ID_25,FER,FER,EXT,Testes entre Bases,0.0,0,Facial Expression Recognition with Transfer Learning: A Deep Dive,2024,IEEE TQCEBT 2024,10.1109/TQCEBT59414.2024.10545031
nucleares,ID_25,FER,FER,MET,Metricas e Incerteza,0.0,0,Facial Expression Recognition with Transfer Learning: A Deep Dive,2024,IEEE TQCEBT 2024,10.1109/TQCEBT59414.2024.10545031
nucleares,ID_25,FER,FER,MOD,"Modelo, Hiperparametros e Treino",50.0,0,Facial Expression Recognition with Transfer Learning: A Deep Dive,2024,IEEE TQCEBT 2024,10.1109/TQCEBT59414.2024.10545031
nucleares,ID_25,FER,FER,PRE,Pre-processamento e Caracteristicas,50.0,0,Facial Expression Recognition with Transfer Learning: A Deep Dive,2024,IEEE TQCEBT 2024,10.1109/TQCEBT59414.2024.10545031
nucleares,ID_25,FER,FER,PRT,Particionamento e Validacao,0.0,0,Facial Expression Recognition with Transfer Learning: A Deep Dive,2024,IEEE TQCEBT 2024,10.1109/TQCEBT59414.2024.10545031
nucleares,ID_25,FER,FER,REP,Reprodutibilidade e Artefatos,0.0,0,Facial Expression Recognition with Transfer Learning: A Deep Dive,2024,IEEE TQCEBT 2024,10.1109/TQCEBT59414.2024.10545031
nucleares,ID_25,FER,FER,ROB,Robustez e Sensibilidade,0.0,0,Facial Expression Recognition with Transfer Learning: A Deep Dive,2024,IEEE TQCEBT 2024,10.1109/TQCEBT59414.2024.10545031
nucleares,ID_25,FER,FER,ROT,Anotacao e Qualidade do Rotulo,50.0,0,Facial Expression Recognition with Transfer Learning: A Deep Dive,2024,IEEE TQCEBT 2024,10.1109/TQCEBT59414.2024.10545031
nucleares,ID_25,FER,FER,SIN,Sincronizacao Multimodal,,1,Facial Expression Recognition with Transfer Learning: A Deep Dive,2024,IEEE TQCEBT 2024,10.1109/TQCEBT59414.2024.10545031
nucleares,ID_25,FER,FER,SUB,Subgrupos e Equidade,0.0,0,Facial Expression Recognition with Transfer Learning: A Deep Dive,2024,IEEE TQCEBT 2024,10.1109/TQCEBT59414.2024.10545031
nucleares,ID_25,FER,FER,VZ,Prevencao de Vazamento,0.0,0,Facial Expression Recognition with Transfer Learning: A Deep Dive,2024,IEEE TQCEBT 2024,10.1109/TQCEBT59414.2024.10545031
nucleares,ID_27,FER,FER,CAL,Calibracao,0.0,0,Identification of Emotions From Facial Gestures in a Teaching Environment With the Use of Machine Learning Techniques,2023,IEEE ACCESS,10.1109/ACCESS.2023.3267007
nucleares,ID_27,FER,FER,CST,Custo e Latencia,50.0,0,Identification of Emotions From Facial Gestures in a Teaching Environment With the Use of Machine Learning Techniques,2023,IEEE ACCESS,10.1109/ACCESS.2023.3267007
nucleares,ID_27,FER,FER,DAD,Dados e Demografia,100.0,0,Identification of Emotions From Facial Gestures in a Teaching Environment With the Use of Machine Learning Techniques,2023,IEEE ACCESS,10.1109/ACCESS.2023.3267007
nucleares,ID_27,FER,FER,ESC,Escopo e Construto,100.0,0,Identification of Emotions From Facial Gestures in a Teaching Environment With the Use of Machine Learning Techniques,2023,IEEE ACCESS,10.1109/ACCESS.2023.3267007
nucleares,ID_27,FER,FER,ETH,"Etica, Privacidade e Uso Responsavel",50.0,0,Identification of Emotions From Facial Gestures in a Teaching Environment With the Use of Machine Learning Techniques,2023,IEEE ACCESS,10.1109/ACCESS.2023.3267007
nucleares,ID_27,FER,FER,EXT,Testes entre Bases,0.0,0,Identification of Emotions From Facial Gestures in a Teaching Environment With the Use of Machine Learning Techniques,2023,IEEE ACCESS,10.1109/ACCESS.2023.3267007
nucleares,ID_27,FER,FER,MET,Metricas e Incerteza,100.0,0,Identification of Emotions From Facial Gestures in a Teaching Environment With the Use of Machine Learning Techniques,2023,IEEE ACCESS,10.1109/ACCESS.2023.3267007
nucleares,ID_27,FER,FER,MOD,"Modelo, Hiperparametros e Treino",50.0,0,Identification of Emotions From Facial Gestures in a Teaching Environment With the Use of Machine Learning Techniques,2023,IEEE ACCESS,10.1109/ACCESS.2023.3267007
nucleares,ID_27,FER,FER,PRE,Pre-processamento e Caracteristicas,100.0,0,Identification of Emotions From Facial Gestures in a Teaching Environment With the Use of Machine Learning Techniques,2023,IEEE ACCESS,10.1109/ACCESS.2023.3267007
nucleares,ID_27,FER,FER,PRT,Particionamento e Validacao,0.0,0,Identification of Emotions From Facial Gestures in a Teaching Environment With the Use of Machine Learning Techniques,2023,IEEE ACCESS,10.1109/ACCESS.2023.3267007
nucleares,ID_27,FER,FER,REP,Reprodutibilidade e Artefatos,0.0,0,Identification of Emotions From Facial Gestures in a Teaching Environment With the Use of Machine Learning Techniques,2023,IEEE ACCESS,10.1109/ACCESS.2023.3267007
nucleares,ID_27,FER,FER,ROB,Robustez e Sensibilidade,50.0,0,Identification of Emotions From Facial Gestures in a Teaching Environment With the Use of Machine Learning Techniques,2023,IEEE ACCESS,10.1109/ACCESS.2023.3267007
nucleares,ID_27,FER,FER,ROT,Anotacao e Qualidade do Rotulo,50.0,0,Identification of Emotions From Facial Gestures in a Teaching Environment With the Use of Machine Learning Techniques,2023,IEEE ACCESS,10.1109/ACCESS.2023.3267007
nucleares,ID_27,FER,FER,SIN,Sincronizacao Multimodal,,1,Identification of Emotions From Facial Gestures in a Teaching Environment With the Use of Machine Learning Techniques,2023,IEEE ACCESS,10.1109/ACCESS.2023.3267007
nucleares,ID_27,FER,FER,SUB,Subgrupos e Equidade,50.0,0,Identification of Emotions From Facial Gestures in a Teaching Environment With the Use of Machine Learning Techniques,2023,IEEE ACCESS,10.1109/ACCESS.2023.3267007
nucleares,ID_27,FER,FER,VZ,Prevencao de Vazamento,0.0,0,Identification of Emotions From Facial Gestures in a Teaching Environment With the Use of Machine Learning Techniques,2023,IEEE ACCESS,10.1109/ACCESS.2023.3267007
nucleares,ID_39,FER,FER,CAL,Calibracao,0.0,0,FacePsy: An Open-Source Affective Mobile Sensing,2024,Proceedings of the ACM on Human-Computer Interaction,10.1145/3676505
nucleares,ID_39,FER,FER,CST,Custo e Latencia,100.0,0,FacePsy: An Open-Source Affective Mobile Sensing,2024,Proceedings of the ACM on Human-Computer Interaction,10.1145/3676505
nucleares,ID_39,FER,FER,DAD,Dados e Demografia,100.0,0,FacePsy: An Open-Source Affective Mobile Sensing,2024,Proceedings of the ACM on Human-Computer Interaction,10.1145/3676505
nucleares,ID_39,FER,FER,ESC,Escopo e Construto,100.0,0,FacePsy: An Open-Source Affective Mobile Sensing,2024,Proceedings of the ACM on Human-Computer Interaction,10.1145/3676505
